id,filtered_words,features,label_index
F135,today community none suddenly. piece human wind control. attention left ten set. hope real community chair. — shocking claims flat earth surface internet.,"(10000,[503,1584,1662,2041,2558,2918,3133,3144,5085,5767,5850,6000,7281,7726,7936,8174,8303,8338,9676,9691,9806,9831],[0.691153161953081,5.523458920524919,4.137164559405029,4.830311739964974,4.270695952029551,3.0385522707369192,4.137164559405029,3.7316994512968646,3.5085558999826545,5.117993812416755,0.691153161953081,4.42484663185681,0.6792718340663283,5.117993812416755,0.691153161953081,7.828042016181638,4.270695952029551,0.691153161953081,3.0385522707369192,4.137164559405029,4.019381523748645,4.270695952029551])",0.0
F088,issue long exist. people throughout total record ball wife rule. — shocking claims government cover-up surface internet.,"(10000,[503,795,2259,3021,4263,4347,5850,5948,6279,6616,7281,7492,7711,7936,8338,8904,9813],[0.691153161953081,5.117993812416755,2.920769235080536,4.019381523748645,4.137164559405029,4.42484663185681,0.691153161953081,4.270695952029551,4.019381523748645,4.019381523748645,0.6792718340663283,4.137164559405029,4.42484663185681,0.691153161953081,0.691153161953081,4.270695952029551,2.997730276216664])",0.0
R010,form administration drive change. boy exactly yes reality similar. experts discuss ongoing developments election.,"(10000,[157,680,1776,2059,2096,3556,3614,4506,4687,5044,5185,5621,6325,9462],[3.2721671219184243,4.019381523748645,5.117993812416755,2.7508701982851385,4.42484663185681,2.7826188965997183,0.6871770135734415,0.691153161953081,0.6832166123573445,3.8187108282864943,3.4440173788450834,4.019381523748645,4.019381523748645,0.691153161953081])",1.0
R211,imagine staff best senior positive lot discover short. choose put organization school plan national. experts discuss ongoing developments policy.,"(10000,[1,746,763,1364,2679,3614,4144,4170,4506,4687,4943,5301,6123,6224,6944,7682,8871,9462,9706],[4.137164559405029,5.523458920524919,4.607168188650764,4.270695952029551,4.137164559405029,0.6871770135734415,4.019381523748645,3.8187108282864943,0.691153161953081,0.6832166123573445,4.019381523748645,4.137164559405029,4.607168188650764,4.137164559405029,2.7826188965997183,4.270695952029551,4.137164559405029,0.691153161953081,4.42484663185681])",1.0
F204,blood party pattern fish oil onto. concern opportunity nation decision put language. — shocking claims miracle drug surface internet.,"(10000,[503,617,1256,1376,1379,1968,2193,2359,4014,5683,5850,6035,6976,7281,7860,7936,8338,8871,9998],[0.691153161953081,4.019381523748645,3.125563647726549,4.137164559405029,4.830311739964974,3.8187108282864943,4.270695952029551,4.019381523748645,4.270695952029551,5.117993812416755,0.691153161953081,3.5085558999826545,3.8187108282864943,0.6792718340663283,2.958509563063383,0.691153161953081,0.691153161953081,4.137164559405029,4.830311739964974])",0.0
F168,war professional example understand age deep. point fly person effect determine throw. — shocking claims miracle drug surface internet.,"(10000,[503,1256,1982,2155,3249,4416,5850,5944,6324,6487,7281,7734,7860,7936,8338,8719,8791,9207,9606],[0.691153161953081,3.125563647726549,4.607168188650764,4.270695952029551,3.2721671219184243,3.7316994512968646,0.691153161953081,4.137164559405029,4.607168188650764,3.4440173788450834,0.6792718340663283,4.607168188650764,2.958509563063383,0.691153161953081,0.691153161953081,4.830311739964974,4.270695952029551,5.117993812416755,4.42484663185681])",0.0
R011,line cover detail color window activity. surface need white lead box yet size. experts discuss ongoing developments public health.,"(10000,[1143,1182,1770,2403,3614,4037,4506,4687,5356,5843,6104,6219,6532,6537,7281,7417,7922,9462,9832],[3.8187108282864943,4.270695952029551,2.920769235080536,3.8187108282864943,0.6871770135734415,4.137164559405029,0.691153161953081,0.6832166123573445,5.117993812416755,4.42484663185681,4.137164559405029,3.0811118851557153,5.117993812416755,4.42484663185681,0.6792718340663283,5.117993812416755,4.607168188650764,0.691153161953081,4.270695952029551])",1.0
R232,concern next hotel partner camera. strategy red ok wish. present region point mrs. experts discuss ongoing developments climate change.,"(10000,[52,116,641,812,821,1968,2059,2291,2645,2663,3192,3614,4416,4506,4687,8130,8159,8273,9462],[4.270695952029551,4.137164559405029,5.117993812416755,4.830311739964974,2.849310271098391,3.8187108282864943,2.7508701982851385,4.270695952029551,4.42484663185681,4.019381523748645,3.8187108282864943,0.6871770135734415,3.7316994512968646,0.691153161953081,0.6832166123573445,4.137164559405029,3.914021008090819,4.270695952029551,0.691153161953081])",1.0
R042,ago various age sound best pressure. institution east race. thus full reality bill source store. win ground task above. experts discuss ongoing developments public health.,"(10000,[320,680,740,763,1770,1896,2398,2406,3243,3614,4506,4687,5684,6166,6219,6487,6576,6647,7443,7721,8135,8451,8791,8897,9462],[3.577548771469606,4.019381523748645,5.117993812416755,4.607168188650764,2.920769235080536,3.914021008090819,4.270695952029551,5.117993812416755,3.8187108282864943,0.6871770135734415,0.691153161953081,0.6832166123573445,4.019381523748645,4.270695952029551,3.0811118851557153,3.4440173788450834,3.914021008090819,3.914021008090819,4.137164559405029,3.7316994512968646,3.914021008090819,4.019381523748645,4.270695952029551,3.8187108282864943,0.691153161953081])",1.0
F182,case set growth customer course material type. need article environment goal. even officer hold ever speech born. — shocking claims hoax surface internet.,"(10000,[320,502,503,696,935,1413,1702,2389,2407,3231,3286,3652,4377,5342,5594,5850,6342,6406,6537,7281,7936,8338,9700],[3.577548771469606,5.117993812416755,0.691153161953081,3.6516567436233283,5.523458920524919,3.8187108282864943,3.914021008090819,4.42484663185681,3.914021008090819,4.42484663185681,5.523458920524919,4.42484663185681,2.60568818844064,4.270695952029551,3.914021008090819,0.691153161953081,4.137164559405029,3.914021008090819,4.42484663185681,0.6792718340663283,0.691153161953081,0.691153161953081,4.830311739964974])",0.0
F036,worry pattern prepare degree project action. today keep worry along should. — shocking claims miracle drug surface internet.,"(10000,[320,503,617,1256,2230,2286,2840,5850,7281,7860,7936,8338,8343,9213,9594,9806,9943],[3.577548771469606,0.691153161953081,4.019381523748645,3.125563647726549,3.8187108282864943,4.270695952029551,4.607168188650764,0.691153161953081,0.6792718340663283,2.958509563063383,0.691153161953081,0.691153161953081,7.637421656572989,5.523458920524919,4.42484663185681,4.019381523748645,5.117993812416755])",0.0
F068,lot take present alone home. involve site sit staff. provide manage use. — shocking claims secret cure surface internet.,"(10000,[503,855,2492,3892,4943,5850,5861,5891,5946,6271,6747,6946,7281,7883,7936,8130,8338,9021,9073],[0.691153161953081,3.8187108282864943,3.7316994512968646,2.5530444549552183,4.019381523748645,0.691153161953081,4.830311739964974,3.7316994512968646,4.270695952029551,4.270695952029551,2.5530444549552183,4.019381523748645,0.6792718340663283,3.914021008090819,0.691153161953081,4.137164559405029,0.691153161953081,4.42484663185681,5.523458920524919])",0.0
R015,fill gun month. common window seat least gas option. party record magazine purpose actually. experts discuss ongoing developments election.,"(10000,[47,1379,1481,1634,2403,3556,3614,3888,4347,4506,4687,5607,6332,8089,8313,8413,8569,9462,9727],[4.019381523748645,4.830311739964974,5.523458920524919,3.8187108282864943,3.8187108282864943,2.7826188965997183,0.6871770135734415,4.830311739964974,4.42484663185681,0.691153161953081,0.6832166123573445,4.270695952029551,3.914021008090819,4.019381523748645,4.137164559405029,3.6516567436233283,4.830311739964974,0.691153161953081,4.019381523748645])",1.0
R147,general choice four side article explain. appear modern form leader commercial possible space seat. experts discuss ongoing developments climate change.,"(10000,[821,1243,1268,1526,1702,2059,2336,3605,3614,4506,4687,5465,5621,6053,6100,6443,8182,9188,9462,9781],[2.849310271098391,4.607168188650764,5.117993812416755,4.019381523748645,3.914021008090819,2.7508701982851385,3.7316994512968646,4.830311739964974,0.6871770135734415,0.691153161953081,0.6832166123573445,4.42484663185681,4.019381523748645,3.3262343431887,4.137164559405029,3.577548771469606,3.8187108282864943,4.607168188650764,0.691153161953081,4.607168188650764])",1.0
F198,less teacher already study agree. friend fish social four. — shocking claims government cover-up surface internet.,"(10000,[488,503,594,823,1195,1376,2259,4224,5850,6521,7281,7936,7960,8338,8708,9813],[4.830311739964974,0.691153161953081,4.137164559405029,3.6516567436233283,3.914021008090819,4.137164559405029,2.920769235080536,4.270695952029551,0.691153161953081,5.523458920524919,0.6792718340663283,0.691153161953081,4.830311739964974,0.691153161953081,3.8187108282864943,2.997730276216664])",0.0
R081,control hard bad middle. least huge six tv serious first. guy believe seek material. experts discuss ongoing developments climate change.,"(10000,[94,171,533,821,1117,1208,1634,2059,2198,3614,3756,4506,4547,4687,5125,5401,5616,6069,7956,9462],[4.42484663185681,3.7316994512968646,4.42484663185681,2.849310271098391,3.8187108282864943,2.8844015909096608,3.8187108282864943,2.7508701982851385,4.830311739964974,0.6871770135734415,4.830311739964974,0.691153161953081,4.42484663185681,0.6832166123573445,4.019381523748645,4.270695952029551,4.607168188650764,3.7316994512968646,4.607168188650764,0.691153161953081])",1.0
F050,century position arm writer. group edge day government. school stay rule. subject prepare test tax song. — shocking claims aliens surface internet.,"(10000,[433,503,650,1339,2286,2679,3921,3984,5710,5850,6586,6587,6934,7281,7711,7766,7841,7857,7936,8338,8655,9133],[4.42484663185681,0.691153161953081,2.958509563063383,4.019381523748645,4.270695952029551,4.137164559405029,4.270695952029551,4.137164559405029,4.607168188650764,0.691153161953081,4.137164559405029,4.019381523748645,5.117993812416755,0.6792718340663283,4.42484663185681,4.270695952029551,4.019381523748645,5.523458920524919,0.691153161953081,0.691153161953081,4.830311739964974,3.8187108282864943])",0.0
F162,sure two blue call night. — shocking claims celebrity scandal surface internet.,"(10000,[503,1821,3222,3486,4728,4921,5146,5768,5850,7281,7936,8338],[0.691153161953081,4.42484663185681,5.117993812416755,2.849310271098391,4.137164559405029,2.849310271098391,3.914021008090819,4.270695952029551,0.691153161953081,0.6792718340663283,0.691153161953081,0.691153161953081])",0.0
R028,money forget end field. experts discuss ongoing developments technology breakthrough.,"(10000,[453,1020,2227,3132,3614,4506,4687,6103,7146,9462],[5.117993812416755,2.6330871626287546,2.7200985396183848,5.117993812416755,0.6871770135734415,0.691153161953081,0.6832166123573445,4.137164559405029,3.914021008090819,0.691153161953081])",1.0
R195,though best anything. organization management west marriage concern. experts discuss ongoing developments budget report.,"(10000,[763,1241,1364,3385,3614,4506,4687,4991,5085,5432,6229,7751,9462,9719],[4.607168188650764,4.019381523748645,4.270695952029551,3.914021008090819,0.6871770135734415,0.691153161953081,0.6832166123573445,2.6330871626287546,3.5085558999826545,2.661258039595451,3.7316994512968646,5.523458920524919,0.691153161953081,5.117993812416755])",1.0
F116,customer card. care possible training single. — shocking claims aliens surface internet.,"(10000,[503,650,1413,2092,3489,5310,5850,6100,7281,7538,7936,8338],[0.691153161953081,2.958509563063383,3.8187108282864943,5.523458920524919,4.830311739964974,4.137164559405029,0.691153161953081,4.137164559405029,0.6792718340663283,3.914021008090819,0.691153161953081,0.691153161953081])",0.0
R018,mother serve it. leader return loss star. one tax year job individual cost memory. experts discuss ongoing developments research.,"(10000,[354,557,635,815,1526,1725,3614,4490,4506,4687,5329,6079,6097,6587,7066,7805,8614,8899,9462],[4.137164559405029,4.137164559405029,4.270695952029551,5.117993812416755,4.019381523748645,4.270695952029551,0.6871770135734415,4.019381523748645,0.691153161953081,0.6832166123573445,4.137164559405029,4.607168188650764,4.42484663185681,4.019381523748645,2.8154087194227095,4.830311739964974,4.42484663185681,4.019381523748645,0.691153161953081])",1.0
F073,public unit idea follow government. office charge about. stop watch answer light pm class. — shocking claims immortal jellyfish surface internet.,"(10000,[503,796,1720,1770,2066,2176,2708,3619,5241,5710,5850,5958,6335,6812,7026,7281,7936,8338,8344,9367,9876],[0.691153161953081,3.7316994512968646,5.117993812416755,2.920769235080536,2.7508701982851385,5.117993812416755,3.6516567436233283,4.42484663185681,4.607168188650764,4.607168188650764,0.691153161953081,4.137164559405029,3.7316994512968646,4.830311739964974,4.607168188650764,0.6792718340663283,0.691153161953081,0.691153161953081,4.137164559405029,4.019381523748645,2.7508701982851385])",0.0
F059,stock base hotel instead single old nor. make lot. — shocking claims miracle drug surface internet.,"(10000,[503,793,1256,2663,3525,4527,5850,7083,7281,7860,7889,7936,8173,8338,8439,8544],[0.691153161953081,4.42484663185681,3.125563647726549,4.019381523748645,4.137164559405029,4.019381523748645,0.691153161953081,4.270695952029551,0.6792718340663283,2.958509563063383,4.270695952029551,0.691153161953081,3.8187108282864943,0.691153161953081,5.523458920524919,5.117993812416755])",0.0
R078,blood contain center today best. current letter growth catch. second third professor visit yet. experts discuss ongoing developments budget report.,"(10000,[320,564,698,1480,2359,2543,3614,3882,4506,4687,4991,5432,6043,6426,7493,8771,9189,9256,9462,9806],[3.577548771469606,4.270695952029551,4.137164559405029,4.137164559405029,4.019381523748645,3.577548771469606,0.6871770135734415,4.830311739964974,0.691153161953081,0.6832166123573445,2.6330871626287546,2.661258039595451,5.117993812416755,5.117993812416755,4.019381523748645,4.019381523748645,4.019381523748645,4.607168188650764,0.691153161953081,4.019381523748645])",1.0
F216,price democratic various. unit want person case protect. — shocking claims secret cure surface internet.,"(10000,[503,1738,3249,3892,5606,5850,6335,6342,6584,6747,7281,7712,7936,8338,8693],[0.691153161953081,4.42484663185681,3.2721671219184243,2.5530444549552183,4.019381523748645,0.691153161953081,3.7316994512968646,4.137164559405029,5.523458920524919,2.5530444549552183,0.6792718340663283,4.42484663185681,0.691153161953081,0.691153161953081,4.830311739964974])",0.0
F206,walk process star. mrs live nation pick national. — shocking claims celebrity scandal surface internet.,"(10000,[493,503,3486,4014,4921,5850,6097,6142,7281,7372,7682,7936,8040,8338,9751],[4.019381523748645,0.691153161953081,2.849310271098391,4.270695952029551,2.849310271098391,0.691153161953081,4.42484663185681,3.914021008090819,0.6792718340663283,4.270695952029551,4.270695952029551,0.691153161953081,3.914021008090819,0.691153161953081,4.137164559405029])",0.0
R036,feeling agent newspaper. experts discuss ongoing developments research.,"(10000,[613,3614,4506,4687,4737,5016,7066,9462],[4.019381523748645,0.6871770135734415,0.691153161953081,0.6832166123573445,5.117993812416755,3.8187108282864943,2.8154087194227095,0.691153161953081])",1.0
F104,others ago now. moment forget college set. three provide big performance college report. — shocking claims aliens surface internet.,"(10000,[503,650,1896,3048,3401,3802,5432,5767,5850,5925,5946,6940,7146,7281,7936,8057,8338,9351],[0.691153161953081,2.958509563063383,3.914021008090819,4.137164559405029,4.270695952029551,5.117993812416755,2.661258039595451,5.117993812416755,0.691153161953081,4.42484663185681,4.270695952029551,3.7316994512968646,3.914021008090819,0.6792718340663283,0.691153161953081,9.214336377301528,0.691153161953081,4.270695952029551])",0.0
F000,also create child. network interesting go. — shocking claims hoax surface internet.,"(10000,[503,1404,1655,3634,3792,4377,4702,5850,7281,7936,8338,9152],[0.691153161953081,4.137164559405029,4.607168188650764,4.019381523748645,4.270695952029551,2.60568818844064,4.270695952029551,0.691153161953081,0.6792718340663283,0.691153161953081,0.691153161953081,3.914021008090819])",0.0
R136,guess sense rather. wide participant maintain early every. experts discuss ongoing developments education.,"(10000,[1661,2836,3614,4092,4506,4687,5047,5247,5396,5447,8660,8997,9462],[5.523458920524919,3.914021008090819,0.6871770135734415,4.830311739964974,0.691153161953081,0.6832166123573445,2.6902455764687034,4.270695952029551,3.914021008090819,3.6516567436233283,4.607168188650764,4.137164559405029,0.691153161953081])",1.0
F019,avoid important threat tree least quite meeting. system eight art four. — shocking claims immortal jellyfish surface internet.,"(10000,[503,1388,1634,1967,2066,3996,5850,5871,6056,7032,7281,7854,7936,7960,8070,8338,8482,9876],[0.691153161953081,3.8187108282864943,3.8187108282864943,4.270695952029551,2.7508701982851385,3.8187108282864943,0.691153161953081,4.270695952029551,3.914021008090819,4.830311739964974,0.6792718340663283,3.8187108282864943,0.691153161953081,4.830311739964974,4.830311739964974,0.691153161953081,3.8187108282864943,2.7508701982851385])",0.0
R012,child run red trouble money. year interest husband letter among defense. quality put store. experts discuss ongoing developments technology breakthrough.,"(10000,[25,52,70,176,266,564,1020,2227,2909,3506,3614,4506,4687,7208,7244,7362,7443,8871,8899,9462],[5.117993812416755,4.270695952029551,3.914021008090819,5.523458920524919,4.607168188650764,4.270695952029551,2.6330871626287546,2.7200985396183848,4.137164559405029,4.270695952029551,0.6871770135734415,0.691153161953081,0.6832166123573445,3.914021008090819,3.7316994512968646,4.42484663185681,4.137164559405029,4.137164559405029,4.019381523748645,0.691153161953081])",1.0
R052,early buy already. point political theory sister. experts discuss ongoing developments education.,"(10000,[80,1468,2664,3614,3935,4092,4416,4506,4687,5047,9181,9462],[4.830311739964974,4.607168188650764,3.7316994512968646,0.6871770135734415,4.270695952029551,4.830311739964974,3.7316994512968646,0.691153161953081,0.6832166123573445,2.6902455764687034,5.523458920524919,0.691153161953081])",1.0
R123,product ground meet forward entire. natural common democratic development series amount. experts discuss ongoing developments climate change.,"(10000,[447,656,821,2059,2095,2871,3614,4463,4506,4687,4988,5606,6332,6487,8411,9462,9940],[3.914021008090819,5.117993812416755,2.849310271098391,2.7508701982851385,4.830311739964974,3.914021008090819,0.6871770135734415,3.7316994512968646,0.691153161953081,0.6832166123573445,4.270695952029551,4.019381523748645,3.914021008090819,3.4440173788450834,3.6516567436233283,0.691153161953081,3.7316994512968646])",1.0
F040,city almost animal member. attack know face parent explain help. particularly eight good skin imagine. — shocking claims government cover-up surface internet.,"(10000,[503,2259,2403,3952,4034,5341,5495,5693,5833,5850,6168,6443,7281,7360,7779,7936,8338,8482,8566,9026,9813,9932],[0.691153161953081,2.920769235080536,3.8187108282864943,4.607168188650764,4.270695952029551,4.019381523748645,4.270695952029551,4.137164559405029,4.607168188650764,0.691153161953081,4.019381523748645,3.577548771469606,0.6792718340663283,3.8187108282864943,4.019381523748645,0.691153161953081,0.691153161953081,3.8187108282864943,4.830311739964974,5.117993812416755,2.997730276216664,4.42484663185681])",0.0
R160,shoulder trial easy clear school together the. someone event office. understand response heavy include manage low economic money. experts discuss ongoing developments climate change.,"(10000,[25,760,821,1611,2059,2260,2445,2679,2953,3410,3614,3671,4506,4687,6487,6756,7728,7765,7883,8312,8411,8949,9144,9462],[5.117993812416755,4.137164559405029,2.849310271098391,4.270695952029551,2.7508701982851385,4.830311739964974,3.914021008090819,4.137164559405029,4.270695952029551,4.019381523748645,0.6871770135734415,4.607168188650764,0.691153161953081,0.6832166123573445,3.4440173788450834,4.137164559405029,4.830311739964974,5.117993812416755,3.914021008090819,4.42484663185681,3.6516567436233283,4.42484663185681,2.7200985396183848,0.691153161953081])",1.0
F067,among series idea significant call option election. necessary message clear trip. — shocking claims immortal jellyfish surface internet.,"(10000,[503,1611,2066,2715,3556,4463,5146,5850,5958,6865,7281,7362,7936,7979,8338,8552,9613,9876],[0.691153161953081,4.270695952029551,2.7508701982851385,3.914021008090819,2.7826188965997183,3.7316994512968646,3.914021008090819,0.691153161953081,4.137164559405029,5.523458920524919,0.6792718340663283,4.42484663185681,0.691153161953081,4.607168188650764,0.691153161953081,4.42484663185681,3.914021008090819,2.7508701982851385])",0.0
R069,spring money say concern help catch environmental. occur research maintain sort others letter. experts discuss ongoing developments research.,"(10000,[1644,1921,1968,3614,4300,4506,4687,5247,5720,5862,6103,6940,7066,7949,9216,9347,9432,9462],[4.137164559405029,5.523458920524919,3.8187108282864943,0.6871770135734415,5.523458920524919,0.691153161953081,0.6832166123573445,4.270695952029551,4.42484663185681,4.607168188650764,4.137164559405029,3.7316994512968646,2.8154087194227095,4.019381523748645,5.523458920524919,3.5085558999826545,3.7316994512968646,0.691153161953081])",1.0
F160,take trial interesting state seat walk you. — shocking claims mind control surface internet.,"(10000,[4,47,503,855,1208,1808,3184,3410,3634,5850,6142,7281,7936,8338],[5.523458920524919,4.019381523748645,0.691153161953081,3.8187108282864943,2.8844015909096608,3.914021008090819,2.8154087194227095,4.019381523748645,4.019381523748645,0.691153161953081,3.914021008090819,0.6792718340663283,0.691153161953081,0.691153161953081])",0.0
F053,energy different green. property court technology pretty figure positive thing. — shocking claims hoax surface internet.,"(10000,[1,503,1020,2733,2735,3919,4110,4377,4568,5850,6683,7016,7281,7936,8307,8338],[4.137164559405029,0.691153161953081,2.6330871626287546,4.137164559405029,5.523458920524919,4.270695952029551,4.270695952029551,2.60568818844064,4.607168188650764,0.691153161953081,4.830311739964974,4.607168188650764,0.6792718340663283,0.691153161953081,4.270695952029551,0.691153161953081])",0.0
R074,crime media explain visit bring investment. simply shake operation shoulder every federal represent. experts discuss ongoing developments education.,"(10000,[633,698,731,1209,1642,1734,2180,3057,3538,3614,4506,4687,5047,5341,5922,6756,9462,9681],[5.117993812416755,4.137164559405029,4.607168188650764,4.270695952029551,4.607168188650764,5.117993812416755,4.607168188650764,4.270695952029551,5.523458920524919,0.6871770135734415,0.691153161953081,0.6832166123573445,2.6902455764687034,4.019381523748645,4.270695952029551,4.137164559405029,0.691153161953081,3.7316994512968646])",1.0
R007,store finally real. issue morning institution relationship soon us. experts discuss ongoing developments election.,"(10000,[1041,1817,3160,3243,3556,3614,4260,4506,4687,5963,6616,7184,9462,9679],[5.117993812416755,3.7316994512968646,4.270695952029551,3.8187108282864943,2.7826188965997183,0.6871770135734415,3.7316994512968646,0.691153161953081,0.6832166123573445,5.117993812416755,4.019381523748645,4.830311739964974,0.691153161953081,5.523458920524919])",1.0
R119,everything within forward available every. experts discuss ongoing developments climate change.,"(10000,[821,2059,2475,3614,4506,4687,8411,8997,9156,9462,9817],[2.849310271098391,2.7508701982851385,4.019381523748645,0.6871770135734415,0.691153161953081,0.6832166123573445,3.6516567436233283,4.137164559405029,3.914021008090819,0.691153161953081,3.7316994512968646])",1.0
R087,television ready want cultural. experts discuss ongoing developments budget report.,"(10000,[3614,4506,4687,4991,5432,6557,7712,8471,8713,9462],[0.6871770135734415,0.691153161953081,0.6832166123573445,2.6330871626287546,2.661258039595451,3.914021008090819,4.42484663185681,5.523458920524919,4.137164559405029,0.691153161953081])",1.0
F145,nice bring water beyond into. suffer arm away. citizen ten common serve turn practice approach. — shocking claims miracle drug surface internet.,"(10000,[8,442,503,1256,1725,2589,3057,3370,3886,3984,4280,5085,5850,6135,6332,6434,6830,7281,7860,7936,8338,8900],[4.42484663185681,4.830311739964974,0.691153161953081,3.125563647726549,4.270695952029551,3.914021008090819,4.270695952029551,4.019381523748645,4.830311739964974,4.137164559405029,4.42484663185681,3.5085558999826545,0.691153161953081,4.019381523748645,3.914021008090819,5.117993812416755,4.607168188650764,0.6792718340663283,2.958509563063383,0.691153161953081,0.691153161953081,4.42484663185681])",0.0
R065,along determine prove full alone type spend. page admit speech the. condition marriage structure check. experts discuss ongoing developments budget report.,"(10000,[502,2260,2492,2827,2840,2996,3526,3614,4506,4516,4687,4991,5214,5328,5432,6229,7734,8714,8897,9394,9462],[5.117993812416755,4.830311739964974,3.7316994512968646,4.137164559405029,4.607168188650764,4.137164559405029,4.607168188650764,0.6871770135734415,0.691153161953081,4.830311739964974,0.6832166123573445,2.6330871626287546,4.019381523748645,3.8187108282864943,2.661258039595451,3.7316994512968646,4.607168188650764,4.270695952029551,3.8187108282864943,5.523458920524919,0.691153161953081])",1.0
R208,administration choice health. experts discuss ongoing developments budget report.,"(10000,[3614,4506,4687,4991,5185,5432,6053,6219,9462],[0.6871770135734415,0.691153161953081,0.6832166123573445,2.6330871626287546,3.4440173788450834,2.661258039595451,3.3262343431887,3.0811118851557153,0.691153161953081])",1.0
R048,senior big design instead source trip assume. maybe change reveal. remember usually well baby community front. experts discuss ongoing developments budget report.,"(10000,[157,387,1348,2006,2990,3048,3614,3922,4144,4253,4506,4527,4687,4818,4991,5432,5685,5782,7721,8174,8550,9462],[3.2721671219184243,4.019381523748645,4.137164559405029,5.117993812416755,4.270695952029551,4.137164559405029,0.6871770135734415,3.577548771469606,4.019381523748645,5.523458920524919,0.691153161953081,4.019381523748645,0.6832166123573445,4.270695952029551,2.6330871626287546,2.661258039595451,3.577548771469606,4.607168188650764,3.7316994512968646,3.914021008090819,4.830311739964974,0.691153161953081])",1.0
F076,recognize third language country. short think. within ahead sport outside blue protect firm argue. — shocking claims aliens surface internet.,"(10000,[503,650,1262,1716,1948,5768,5850,7235,7281,7509,7936,8171,8268,8278,8338,8568,8771,8894,9062,9817],[0.691153161953081,2.958509563063383,4.137164559405029,3.8187108282864943,4.607168188650764,4.270695952029551,0.691153161953081,5.117993812416755,0.6792718340663283,5.117993812416755,0.691153161953081,4.270695952029551,3.577548771469606,4.019381523748645,0.691153161953081,3.914021008090819,4.019381523748645,3.8187108282864943,5.523458920524919,3.7316994512968646])",0.0
R019,news face institution focus. peace factor single deal sister economic. experts discuss ongoing developments policy.,"(10000,[1433,2007,2433,3243,3521,3614,4034,4506,4687,6697,6944,7889,8016,9462,9561],[4.137164559405029,4.830311739964974,4.019381523748645,3.8187108282864943,4.019381523748645,0.6871770135734415,4.270695952029551,0.691153161953081,0.6832166123573445,3.4440173788450834,2.7826188965997183,4.270695952029551,5.523458920524919,0.691153161953081,4.137164559405029])",1.0
F115,worry marriage quickly reason notice. spend church project black smile tough local amount. including image find agency. — shocking claims immortal jellyfish surface internet.,"(10000,[228,353,503,1051,1273,1948,2066,2095,2230,2713,2944,3391,5303,5447,5850,6229,7281,7334,7366,7510,7936,8338,8343,9876],[4.270695952029551,4.137164559405029,0.691153161953081,4.607168188650764,3.6516567436233283,4.607168188650764,2.7508701982851385,4.830311739964974,3.8187108282864943,4.270695952029551,3.7316994512968646,3.914021008090819,4.607168188650764,3.6516567436233283,0.691153161953081,3.7316994512968646,0.6792718340663283,3.914021008090819,4.830311739964974,4.137164559405029,0.691153161953081,0.691153161953081,3.8187108282864943,2.7508701982851385])",0.0
R031,turn sit event goal firm must son. two happy major certain. experts discuss ongoing developments education.,"(10000,[1023,1058,1440,3614,3886,4506,4687,4728,5047,5089,5347,6946,7728,8894,9380,9462],[4.270695952029551,4.42484663185681,5.523458920524919,0.6871770135734415,4.830311739964974,0.691153161953081,0.6832166123573445,4.137164559405029,2.6902455764687034,3.5085558999826545,4.019381523748645,4.019381523748645,4.830311739964974,3.8187108282864943,5.117993812416755,0.691153161953081])",1.0
R190,pattern staff series something. professional consider action quickly call now. experts discuss ongoing developments research.,"(10000,[312,617,2155,3391,3614,3802,4240,4463,4506,4687,5146,6224,6633,7066,9462],[4.42484663185681,4.019381523748645,4.270695952029551,3.914021008090819,0.6871770135734415,5.117993812416755,5.117993812416755,3.7316994512968646,0.691153161953081,0.6832166123573445,3.914021008090819,4.137164559405029,4.42484663185681,2.8154087194227095,0.691153161953081])",1.0
F057,adult player method better education store. environmental deep help customer five young street affect. remember education land first movie never. — shocking claims mind control surface internet.,"(10000,[72,503,1208,1413,1439,1762,2543,3184,3684,5530,5685,5692,5850,5974,6015,6027,6403,6604,7040,7148,7281,7443,7809,7936,8338,9347],[4.019381523748645,0.691153161953081,2.8844015909096608,3.8187108282864943,4.270695952029551,3.6516567436233283,3.577548771469606,2.8154087194227095,4.137164559405029,10.23598762483351,3.577548771469606,5.523458920524919,0.691153161953081,3.4440173788450834,4.137164559405029,5.523458920524919,4.137164559405029,4.019381523748645,5.117993812416755,3.8187108282864943,0.6792718340663283,4.137164559405029,4.137164559405029,0.691153161953081,0.691153161953081,3.5085558999826545])",0.0
F158,give public security professional work amount whole. serve mind since alone. exactly evening listen. late money program foot. — shocking claims immortal jellyfish surface internet.,"(10000,[503,573,1725,1770,2041,2066,2096,2155,2634,2826,3073,3079,3184,3783,5286,5850,6103,6287,7222,7281,7936,8338,9527,9876,9925],[0.691153161953081,4.607168188650764,4.270695952029551,2.920769235080536,4.830311739964974,2.7508701982851385,4.42484663185681,4.270695952029551,4.270695952029551,5.523458920524919,4.607168188650764,4.270695952029551,2.8154087194227095,4.607168188650764,3.7316994512968646,0.691153161953081,4.137164559405029,3.914021008090819,4.137164559405029,0.6792718340663283,0.691153161953081,0.691153161953081,4.270695952029551,2.7508701982851385,5.117993812416755])",0.0
